stop,lap,milliseconds,year,round,gp_name,date,driverRef,number,code,forename,surname,nationality,circuitRef,track_name,location,country,alt
1,3,29829,2013,14,Korean Grand Prix,06/10/13,sutil,99,SUT,Adrian,Sutil,German,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,4,26948,2013,14,Korean Grand Prix,06/10/13,button,22,BUT,Jenson,Button,British,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,6,22474,2013,14,Korean Grand Prix,06/10/13,massa,19,MAS,Felipe,Massa,Brazilian,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,7,23470,2013,14,Korean Grand Prix,06/10/13,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,7,23814,2013,14,Korean Grand Prix,06/10/13,resta,\N,DIR,Paul,di Resta,British,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,7,23096,2013,14,Korean Grand Prix,06/10/13,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,8,23912,2013,14,Korean Grand Prix,06/10/13,bottas,77,BOT,Valtteri,Bottas,Finnish,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,9,22270,2013,14,Korean Grand Prix,06/10/13,hamilton,44,HAM,Lewis,Hamilton,British,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,9,22208,2013,14,Korean Grand Prix,06/10/13,alonso,14,ALO,Fernando,Alonso,Spanish,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,9,24320,2013,14,Korean Grand Prix,06/10/13,pic,\N,PIC,Charles,Pic,French,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,10,22519,2013,14,Korean Grand Prix,06/10/13,grosjean,8,GRO,Romain,Grosjean,French,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,10,23412,2013,14,Korean Grand Prix,06/10/13,rosberg,6,ROS,Nico,Rosberg,German,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,10,23654,2013,14,Korean Grand Prix,06/10/13,hulkenberg,27,HUL,Nico,Hülkenberg,German,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,10,22901,2013,14,Korean Grand Prix,06/10/13,perez,11,PER,Sergio,Pérez,Mexican,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,10,17513,2013,14,Korean Grand Prix,06/10/13,garde,\N,VDG,Giedo,van der Garde,Dutch,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,10,23097,2013,14,Korean Grand Prix,06/10/13,jules_bianchi,17,BIA,Jules,Bianchi,French,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,11,22662,2013,14,Korean Grand Prix,06/10/13,vettel,5,VET,Sebastian,Vettel,German,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,11,22924,2013,14,Korean Grand Prix,06/10/13,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,11,23987,2013,14,Korean Grand Prix,06/10/13,garde,\N,VDG,Giedo,van der Garde,Dutch,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,12,22587,2013,14,Korean Grand Prix,06/10/13,webber,\N,WEB,Mark,Webber,Australian,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,12,24477,2013,14,Korean Grand Prix,06/10/13,vergne,25,VER,Jean-Éric,Vergne,French,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,12,23761,2013,14,Korean Grand Prix,06/10/13,chilton,4,CHI,Max,Chilton,British,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,18,23892,2013,14,Korean Grand Prix,06/10/13,ricciardo,3,RIC,Daniel,Ricciardo,Australian,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,22,25946,2013,14,Korean Grand Prix,06/10/13,button,22,BUT,Jenson,Button,British,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,23,23642,2013,14,Korean Grand Prix,06/10/13,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,23,23854,2013,14,Korean Grand Prix,06/10/13,resta,\N,DIR,Paul,di Resta,British,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,24,23845,2013,14,Korean Grand Prix,06/10/13,vergne,25,VER,Jean-Éric,Vergne,French,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,25,23236,2013,14,Korean Grand Prix,06/10/13,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,26,24112,2013,14,Korean Grand Prix,06/10/13,hulkenberg,27,HUL,Nico,Hülkenberg,German,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,28,42432,2013,14,Korean Grand Prix,06/10/13,rosberg,6,ROS,Nico,Rosberg,German,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,28,22807,2013,14,Korean Grand Prix,06/10/13,alonso,14,ALO,Fernando,Alonso,Spanish,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,28,23155,2013,14,Korean Grand Prix,06/10/13,sutil,99,SUT,Adrian,Sutil,German,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,28,24240,2013,14,Korean Grand Prix,06/10/13,bottas,77,BOT,Valtteri,Bottas,Finnish,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,29,22251,2013,14,Korean Grand Prix,06/10/13,hamilton,44,HAM,Lewis,Hamilton,British,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,29,22401,2013,14,Korean Grand Prix,06/10/13,massa,19,MAS,Felipe,Massa,Brazilian,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,30,22718,2013,14,Korean Grand Prix,06/10/13,webber,\N,WEB,Mark,Webber,Australian,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,31,22935,2013,14,Korean Grand Prix,06/10/13,vettel,5,VET,Sebastian,Vettel,German,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,30,24366,2013,14,Korean Grand Prix,06/10/13,pic,\N,PIC,Charles,Pic,French,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,31,22767,2013,14,Korean Grand Prix,06/10/13,grosjean,8,GRO,Romain,Grosjean,French,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,30,23814,2013,14,Korean Grand Prix,06/10/13,jules_bianchi,17,BIA,Jules,Bianchi,French,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,30,26299,2013,14,Korean Grand Prix,06/10/13,chilton,4,CHI,Max,Chilton,British,yeongam,Korean International Circuit,Yeongam County,Korea,0
3,30,24548,2013,14,Korean Grand Prix,06/10/13,garde,\N,VDG,Giedo,van der Garde,Dutch,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,31,23194,2013,14,Korean Grand Prix,06/10/13,ricciardo,3,RIC,Daniel,Ricciardo,Australian,yeongam,Korean International Circuit,Yeongam County,Korea,0
3,31,23490,2013,14,Korean Grand Prix,06/10/13,webber,\N,WEB,Mark,Webber,Australian,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,31,23408,2013,14,Korean Grand Prix,06/10/13,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,yeongam,Korean International Circuit,Yeongam County,Korea,0
2,31,38893,2013,14,Korean Grand Prix,06/10/13,perez,11,PER,Sergio,Pérez,Mexican,yeongam,Korean International Circuit,Yeongam County,Korea,0
3,38,24016,2013,14,Korean Grand Prix,06/10/13,vergne,25,VER,Jean-Éric,Vergne,French,yeongam,Korean International Circuit,Yeongam County,Korea,0
3,38,71445,2013,14,Korean Grand Prix,06/10/13,sutil,99,SUT,Adrian,Sutil,German,yeongam,Korean International Circuit,Yeongam County,Korea,0
4,41,18979,2013,14,Korean Grand Prix,06/10/13,sutil,99,SUT,Adrian,Sutil,German,yeongam,Korean International Circuit,Yeongam County,Korea,0
1,1,17935,2013,15,Japanese Grand Prix,13/10/13,pic,\N,PIC,Charles,Pic,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,1,25297,2013,15,Japanese Grand Prix,13/10/13,hamilton,44,HAM,Lewis,Hamilton,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,7,25816,2013,15,Japanese Grand Prix,13/10/13,vergne,25,VER,Jean-Éric,Vergne,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,8,23462,2013,15,Japanese Grand Prix,13/10/13,button,22,BUT,Jenson,Button,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,8,23421,2013,15,Japanese Grand Prix,13/10/13,bottas,77,BOT,Valtteri,Bottas,Finnish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,8,23803,2013,15,Japanese Grand Prix,13/10/13,sutil,99,SUT,Adrian,Sutil,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,9,23887,2013,15,Japanese Grand Prix,13/10/13,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,9,23524,2013,15,Japanese Grand Prix,13/10/13,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,10,23383,2013,15,Japanese Grand Prix,13/10/13,hulkenberg,27,HUL,Nico,Hülkenberg,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,10,23476,2013,15,Japanese Grand Prix,13/10/13,resta,\N,DIR,Paul,di Resta,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,11,23617,2013,15,Japanese Grand Prix,13/10/13,webber,\N,WEB,Mark,Webber,Australian,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,11,22946,2013,15,Japanese Grand Prix,13/10/13,massa,19,MAS,Felipe,Massa,Brazilian,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,11,23313,2013,15,Japanese Grand Prix,13/10/13,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,11,23648,2013,15,Japanese Grand Prix,13/10/13,chilton,4,CHI,Max,Chilton,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,12,23282,2013,15,Japanese Grand Prix,13/10/13,grosjean,8,GRO,Romain,Grosjean,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,12,22812,2013,15,Japanese Grand Prix,13/10/13,rosberg,6,ROS,Nico,Rosberg,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,12,26423,2013,15,Japanese Grand Prix,13/10/13,perez,11,PER,Sergio,Pérez,Mexican,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,13,22645,2013,15,Japanese Grand Prix,13/10/13,alonso,14,ALO,Fernando,Alonso,Spanish,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,14,22916,2013,15,Japanese Grand Prix,13/10/13,vettel,5,VET,Sebastian,Vettel,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,16,17806,2013,15,Japanese Grand Prix,13/10/13,rosberg,6,ROS,Nico,Rosberg,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,17,24380,2013,15,Japanese Grand Prix,13/10/13,pic,\N,PIC,Charles,Pic,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,21,24608,2013,15,Japanese Grand Prix,13/10/13,ricciardo,3,RIC,Daniel,Ricciardo,Australian,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,21,24087,2013,15,Japanese Grand Prix,13/10/13,vergne,25,VER,Jean-Éric,Vergne,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,23,26263,2013,15,Japanese Grand Prix,13/10/13,button,22,BUT,Jenson,Button,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
3,24,22771,2013,15,Japanese Grand Prix,13/10/13,rosberg,6,ROS,Nico,Rosberg,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,25,22774,2013,15,Japanese Grand Prix,13/10/13,webber,\N,WEB,Mark,Webber,Australian,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,26,23858,2013,15,Japanese Grand Prix,13/10/13,resta,\N,DIR,Paul,di Resta,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,27,23483,2013,15,Japanese Grand Prix,13/10/13,bottas,77,BOT,Valtteri,Bottas,Finnish,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,27,23484,2013,15,Japanese Grand Prix,13/10/13,sutil,99,SUT,Adrian,Sutil,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,28,22871,2013,15,Japanese Grand Prix,13/10/13,massa,19,MAS,Felipe,Massa,Brazilian,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,28,24202,2013,15,Japanese Grand Prix,13/10/13,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,29,23086,2013,15,Japanese Grand Prix,13/10/13,grosjean,8,GRO,Romain,Grosjean,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,29,23831,2013,15,Japanese Grand Prix,13/10/13,hulkenberg,27,HUL,Nico,Hülkenberg,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,29,24373,2013,15,Japanese Grand Prix,13/10/13,chilton,4,CHI,Max,Chilton,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,30,22839,2013,15,Japanese Grand Prix,13/10/13,alonso,14,ALO,Fernando,Alonso,Spanish,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,30,23184,2013,15,Japanese Grand Prix,13/10/13,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,30,27707,2013,15,Japanese Grand Prix,13/10/13,perez,11,PER,Sergio,Pérez,Mexican,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,31,23290,2013,15,Japanese Grand Prix,13/10/13,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,32,17801,2013,15,Japanese Grand Prix,13/10/13,ricciardo,3,RIC,Daniel,Ricciardo,Australian,suzuka,Suzuka Circuit,Suzuka,Japan,45
3,34,17822,2013,15,Japanese Grand Prix,13/10/13,massa,19,MAS,Felipe,Massa,Brazilian,suzuka,Suzuka Circuit,Suzuka,Japan,45
3,35,24381,2013,15,Japanese Grand Prix,13/10/13,pic,\N,PIC,Charles,Pic,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
2,37,22873,2013,15,Japanese Grand Prix,13/10/13,vettel,5,VET,Sebastian,Vettel,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
3,38,24876,2013,15,Japanese Grand Prix,13/10/13,vergne,25,VER,Jean-Éric,Vergne,French,suzuka,Suzuka Circuit,Suzuka,Japan,45
4,39,22551,2013,15,Japanese Grand Prix,13/10/13,rosberg,6,ROS,Nico,Rosberg,German,suzuka,Suzuka Circuit,Suzuka,Japan,45
3,40,23105,2013,15,Japanese Grand Prix,13/10/13,button,22,BUT,Jenson,Button,British,suzuka,Suzuka Circuit,Suzuka,Japan,45
3,42,23094,2013,15,Japanese Grand Prix,13/10/13,webber,\N,WEB,Mark,Webber,Australian,suzuka,Suzuka Circuit,Suzuka,Japan,45
3,42,25585,2013,15,Japanese Grand Prix,13/10/13,perez,11,PER,Sergio,Pérez,Mexican,suzuka,Suzuka Circuit,Suzuka,Japan,45
3,44,24178,2013,15,Japanese Grand Prix,13/10/13,ricciardo,3,RIC,Daniel,Ricciardo,Australian,suzuka,Suzuka Circuit,Suzuka,Japan,45
1,1,23662,2013,16,Indian Grand Prix,27/10/13,resta,\N,DIR,Paul,di Resta,British,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,1,24232,2013,16,Indian Grand Prix,27/10/13,vergne,25,VER,Jean-Éric,Vergne,French,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,1,29082,2013,16,Indian Grand Prix,27/10/13,pic,\N,PIC,Charles,Pic,French,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,2,24000,2013,16,Indian Grand Prix,27/10/13,vettel,5,VET,Sebastian,Vettel,German,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,2,29800,2013,16,Indian Grand Prix,27/10/13,alonso,14,ALO,Fernando,Alonso,Spanish,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,5,24096,2013,16,Indian Grand Prix,27/10/13,hulkenberg,27,HUL,Nico,Hülkenberg,German,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,5,33937,2013,16,Indian Grand Prix,27/10/13,jules_bianchi,17,BIA,Jules,Bianchi,French,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,6,23517,2013,16,Indian Grand Prix,27/10/13,button,22,BUT,Jenson,Button,British,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,7,23685,2013,16,Indian Grand Prix,27/10/13,rosberg,6,ROS,Nico,Rosberg,German,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,7,26989,2013,16,Indian Grand Prix,27/10/13,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,8,23579,2013,16,Indian Grand Prix,27/10/13,massa,19,MAS,Felipe,Massa,Brazilian,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,8,23546,2013,16,Indian Grand Prix,27/10/13,hamilton,44,HAM,Lewis,Hamilton,British,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,8,25530,2013,16,Indian Grand Prix,27/10/13,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,12,23774,2013,16,Indian Grand Prix,27/10/13,button,22,BUT,Jenson,Button,British,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,13,23648,2013,16,Indian Grand Prix,27/10/13,grosjean,8,GRO,Romain,Grosjean,French,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,16,18423,2013,16,Indian Grand Prix,27/10/13,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,16,26970,2013,16,Indian Grand Prix,27/10/13,pic,\N,PIC,Charles,Pic,French,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,26,25660,2013,16,Indian Grand Prix,27/10/13,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,26,24128,2013,16,Indian Grand Prix,27/10/13,vergne,25,VER,Jean-Éric,Vergne,French,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,27,23895,2013,16,Indian Grand Prix,27/10/13,rosberg,6,ROS,Nico,Rosberg,German,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,28,23487,2013,16,Indian Grand Prix,27/10/13,webber,\N,WEB,Mark,Webber,Australian,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,28,23541,2013,16,Indian Grand Prix,27/10/13,perez,11,PER,Sergio,Pérez,Mexican,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,29,24757,2013,16,Indian Grand Prix,27/10/13,chilton,4,CHI,Max,Chilton,British,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,30,23332,2013,16,Indian Grand Prix,27/10/13,massa,19,MAS,Felipe,Massa,Brazilian,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,30,23574,2013,16,Indian Grand Prix,27/10/13,hamilton,44,HAM,Lewis,Hamilton,British,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,30,24024,2013,16,Indian Grand Prix,27/10/13,resta,\N,DIR,Paul,di Resta,British,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,30,23595,2013,16,Indian Grand Prix,27/10/13,alonso,14,ALO,Fernando,Alonso,Spanish,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,31,23568,2013,16,Indian Grand Prix,27/10/13,vettel,5,VET,Sebastian,Vettel,German,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,31,27619,2013,16,Indian Grand Prix,27/10/13,bottas,77,BOT,Valtteri,Bottas,Finnish,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,32,23459,2013,16,Indian Grand Prix,27/10/13,webber,\N,WEB,Mark,Webber,Australian,buddh,Buddh International Circuit,Uttar Pradesh,India,194
3,32,24754,2013,16,Indian Grand Prix,27/10/13,button,22,BUT,Jenson,Button,British,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,33,25608,2013,16,Indian Grand Prix,27/10/13,ricciardo,3,RIC,Daniel,Ricciardo,Australian,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,33,24910,2013,16,Indian Grand Prix,27/10/13,perez,11,PER,Sergio,Pérez,Mexican,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,33,24834,2013,16,Indian Grand Prix,27/10/13,hulkenberg,27,HUL,Nico,Hülkenberg,German,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,33,25383,2013,16,Indian Grand Prix,27/10/13,jules_bianchi,17,BIA,Jules,Bianchi,French,buddh,Buddh International Circuit,Uttar Pradesh,India,194
3,36,24066,2013,16,Indian Grand Prix,27/10/13,alonso,14,ALO,Fernando,Alonso,Spanish,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,38,24471,2013,16,Indian Grand Prix,27/10/13,ricciardo,3,RIC,Daniel,Ricciardo,Australian,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,38,26312,2013,16,Indian Grand Prix,27/10/13,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,41,23891,2013,16,Indian Grand Prix,27/10/13,sutil,99,SUT,Adrian,Sutil,German,buddh,Buddh International Circuit,Uttar Pradesh,India,194
3,47,24415,2013,16,Indian Grand Prix,27/10/13,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,49,25909,2013,16,Indian Grand Prix,27/10/13,bottas,77,BOT,Valtteri,Bottas,Finnish,buddh,Buddh International Circuit,Uttar Pradesh,India,194
3,53,29057,2013,16,Indian Grand Prix,27/10/13,hulkenberg,27,HUL,Nico,Hülkenberg,German,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,52,24445,2013,16,Indian Grand Prix,27/10/13,chilton,4,CHI,Max,Chilton,British,buddh,Buddh International Circuit,Uttar Pradesh,India,194
2,58,24141,2013,16,Indian Grand Prix,27/10/13,raikkonen,7,RAI,Kimi,Räikkönen,Finnish,buddh,Buddh International Circuit,Uttar Pradesh,India,194
1,2,27176,2013,17,Abu Dhabi Grand Prix,03/11/13,button,22,BUT,Jenson,Button,British,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,5,22886,2013,17,Abu Dhabi Grand Prix,03/11/13,maldonado,13,MAL,Pastor,Maldonado,Venezuelan,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,5,24064,2013,17,Abu Dhabi Grand Prix,03/11/13,jules_bianchi,17,BIA,Jules,Bianchi,French,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,6,21503,2013,17,Abu Dhabi Grand Prix,03/11/13,perez,11,PER,Sergio,Pérez,Mexican,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,6,23490,2013,17,Abu Dhabi Grand Prix,03/11/13,chilton,4,CHI,Max,Chilton,British,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,7,21372,2013,17,Abu Dhabi Grand Prix,03/11/13,hamilton,44,HAM,Lewis,Hamilton,British,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,7,22194,2013,17,Abu Dhabi Grand Prix,03/11/13,ricciardo,3,RIC,Daniel,Ricciardo,Australian,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,7,22834,2013,17,Abu Dhabi Grand Prix,03/11/13,garde,\N,VDG,Giedo,van der Garde,Dutch,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,8,21175,2013,17,Abu Dhabi Grand Prix,03/11/13,webber,\N,WEB,Mark,Webber,Australian,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,8,21627,2013,17,Abu Dhabi Grand Prix,03/11/13,grosjean,8,GRO,Romain,Grosjean,French,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,8,22498,2013,17,Abu Dhabi Grand Prix,03/11/13,pic,\N,PIC,Charles,Pic,French,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,9,22363,2013,17,Abu Dhabi Grand Prix,03/11/13,hulkenberg,27,HUL,Nico,Hülkenberg,German,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,10,21653,2013,17,Abu Dhabi Grand Prix,03/11/13,rosberg,6,ROS,Nico,Rosberg,German,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
2,11,21516,2013,17,Abu Dhabi Grand Prix,03/11/13,button,22,BUT,Jenson,Button,British,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,14,22275,2013,17,Abu Dhabi Grand Prix,03/11/13,vettel,5,VET,Sebastian,Vettel,German,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,16,21530,2013,17,Abu Dhabi Grand Prix,03/11/13,alonso,14,ALO,Fernando,Alonso,Spanish,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,17,21930,2013,17,Abu Dhabi Grand Prix,03/11/13,vergne,25,VER,Jean-Éric,Vergne,French,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,18,21485,2013,17,Abu Dhabi Grand Prix,03/11/13,massa,19,MAS,Felipe,Massa,Brazilian,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,18,22685,2013,17,Abu Dhabi Grand Prix,03/11/13,gutierrez,21,GUT,Esteban,Gutiérrez,Mexican,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
1,20,22270,2013,17,Abu Dhabi Grand Prix,03/11/13,resta,\N,DIR,Paul,di Resta,British,yas_marina,Yas Marina Circuit,Abu Dhabi,UAE,3
